analyte,feature_space,model,outer_fold,patch_id,actual_concentration,prediction,feature_group,feature_value,shap_value,normalized_shap_percent
glucose,RGB_primary,ExtraTrees,4,glucose_01_c0_wF09,0.0,0.9266666666666666,G,108.0,-3.3638404219906586,-16.81920210995329
glucose,RGB_primary,ExtraTrees,4,glucose_01_c0_wF11,0.0,0.18333333333333332,G,114.0,-3.6755818700945326,-18.377909350472663
glucose,RGB_primary,ExtraTrees,4,glucose_01_c0_wG01,0.0,0.5436666666666666,G,145.0,2.296100701088843,11.480503505444215
glucose,RGB_primary,ExtraTrees,4,glucose_01_c0_wG05,0.0,0.0,G,103.0,-4.3613814940209785,-21.806907470104893
glucose,RGB_primary,ExtraTrees,4,glucose_01_c0_wH07,0.0,0.08153333333333318,G,89.0,-4.70836412690584,-23.5418206345292
glucose,RGB_primary,ExtraTrees,4,glucose_02_c0.01_wA01,0.01,0.04999999999999988,G,115.0,-3.565076476598548,-17.82538238299274
glucose,RGB_primary,ExtraTrees,4,glucose_02_c0.01_wA02,0.01,0.14080000000000018,G,110.0,-3.6749170743347572,-18.374585371673785
glucose,RGB_primary,ExtraTrees,4,glucose_02_c0.01_wA03,0.01,0.14080000000000018,G,110.0,-3.6749170743347572,-18.374585371673785
glucose,RGB_primary,ExtraTrees,4,glucose_02_c0.01_wB03,0.01,0.056666666666666504,G,106.0,-3.9665117257660505,-19.832558628830252
glucose,RGB_primary,ExtraTrees,4,glucose_02_c0.01_wB06,0.01,0.05619999999999987,G,106.0,-3.9054483573556094,-19.527241786778045
glucose,RGB_primary,ExtraTrees,4,glucose_02_c0.01_wB07,0.01,0.05296666666666654,G,102.0,-4.41471215471732,-22.0735607735866
glucose,RGB_primary,ExtraTrees,4,glucose_02_c0.01_wC06,0.01,0.010000000000000007,G,103.0,-4.2725119585613065,-21.362559792806532
glucose,RGB_primary,ExtraTrees,4,glucose_02_c0.01_wC07,0.01,0.006866666666666671,G,100.0,-4.401027635796078,-22.005138178980392
glucose,RGB_primary,ExtraTrees,4,glucose_02_c0.01_wD11,0.01,0.05296666666666654,G,102.0,-4.41471215471732,-22.0735607735866
glucose,RGB_primary,ExtraTrees,4,glucose_02_c0.01_wD12,0.01,0.18149999999999986,G,111.0,-3.7324991049557723,-18.662495524778862
glucose,RGB_primary,ExtraTrees,4,glucose_02_c0.01_wE04,0.01,0.09999999999999977,G,87.0,-4.767320582244817,-23.836602911224084
glucose,RGB_primary,ExtraTrees,4,glucose_02_c0.01_wE12,0.01,0.14080000000000018,G,110.0,-3.6749170743347572,-18.374585371673785
glucose,RGB_primary,ExtraTrees,4,glucose_02_c0.01_wF07,0.01,0.010466666666666673,G,90.0,-4.706723434478929,-23.533617172394642
glucose,RGB_primary,ExtraTrees,4,glucose_02_c0.01_wF08,0.01,0.06146666666666652,G,90.0,-4.694359718716842,-23.47179859358421
glucose,RGB_primary,ExtraTrees,4,glucose_02_c0.01_wF09,0.01,0.010000000000000007,G,91.0,-4.713180314312899,-23.565901571564492
glucose,RGB_primary,ExtraTrees,4,glucose_02_c0.01_wF11,0.01,0.010000000000000007,G,96.0,-4.575753326158899,-22.878766630794495
glucose,RGB_primary,ExtraTrees,4,glucose_02_c0.01_wG01,0.01,0.04513333333333321,G,117.0,-3.499644183556841,-17.498220917784202
glucose,RGB_primary,ExtraTrees,4,glucose_02_c0.01_wG05,0.01,0.09999999999999977,G,97.0,-4.380458661511228,-21.902293307556143
glucose,RGB_primary,ExtraTrees,4,glucose_02_c0.01_wH07,0.01,0.019599999999999937,G,92.0,-4.688330374160646,-23.44165187080323
glucose,RGB_primary,ExtraTrees,4,glucose_03_c0.05_wA01,0.05,0.0969999999999999,G,132.0,-0.9180783878706142,-4.590391939353071
glucose,RGB_primary,ExtraTrees,4,glucose_03_c0.05_wA02,0.05,0.049999999999999885,G,134.0,-0.5294681037996283,-2.647340518998141
glucose,RGB_primary,ExtraTrees,4,glucose_03_c0.05_wA03,0.05,0.06699999999999998,G,139.0,0.6629770747127632,3.314885373563816
glucose,RGB_primary,ExtraTrees,4,glucose_03_c0.05_wB03,0.05,0.06666666666666664,G,133.0,-0.8829906763356943,-4.414953381678471
glucose,RGB_primary,ExtraTrees,4,glucose_03_c0.05_wB06,0.05,0.029999999999999954,G,115.0,-3.6642892686045365,-18.321446343022682
glucose,RGB_primary,ExtraTrees,4,glucose_03_c0.05_wB07,0.05,0.03666666666666675,G,119.0,-3.223847670659251,-16.119238353296254
glucose,RGB_primary,ExtraTrees,4,glucose_03_c0.05_wC06,0.05,0.049999999999999885,G,107.0,-3.850746212370044,-19.25373106185022
glucose,RGB_primary,ExtraTrees,4,glucose_03_c0.05_wC07,0.05,0.056666666666666504,G,106.0,-3.9665117257660505,-19.832558628830252
glucose,RGB_primary,ExtraTrees,4,glucose_03_c0.05_wD11,0.05,0.04999999999999988,G,118.0,-3.426212146875519,-17.131060734377595
glucose,RGB_primary,ExtraTrees,4,glucose_03_c0.05_wD12,0.05,0.04666666666666655,G,140.0,0.810120694277359,4.050603471386795
glucose,RGB_primary,ExtraTrees,4,glucose_03_c0.05_wE04,0.05,0.010000000000000007,G,117.0,-3.544834911757552,-17.72417455878776
glucose,RGB_primary,ExtraTrees,4,glucose_03_c0.05_wE12,0.05,0.04999999999999988,G,136.0,-0.27958274258273186,-1.3979137129136592
glucose,RGB_primary,ExtraTrees,4,glucose_03_c0.05_wF07,0.05,0.03546666666666662,G,115.0,-3.6323384538604744,-18.16169226930237
glucose,RGB_primary,ExtraTrees,4,glucose_03_c0.05_wF08,0.05,0.06519999999999992,G,110.0,-3.7268320055374904,-18.63416002768745
glucose,RGB_primary,ExtraTrees,4,glucose_03_c0.05_wF09,0.05,0.39473333333333305,G,107.0,-3.6641554995955614,-18.320777497977808
glucose,RGB_primary,ExtraTrees,4,glucose_03_c0.05_wF11,0.05,0.06166666666666669,G,120.0,-3.2708113470498894,-16.354056735249447
glucose,RGB_primary,ExtraTrees,4,glucose_03_c0.05_wG01,0.05,0.03853333333333321,G,103.0,-4.110586593437603,-20.552932967188013
glucose,RGB_primary,ExtraTrees,4,glucose_03_c0.05_wG05,0.05,0.049999999999999885,G,117.0,-3.576176482215807,-17.880882411079035
glucose,RGB_primary,ExtraTrees,4,glucose_03_c0.05_wH07,0.05,0.054999999999999896,G,101.0,-4.374723820742923,-21.873619103714613
glucose,RGB_primary,ExtraTrees,4,glucose_04_c0.1_wA01,0.1,0.3776666666666669,G,125.0,-2.265224825520978,-11.32612412760489
glucose,RGB_primary,ExtraTrees,4,glucose_04_c0.1_wA02,0.1,0.09999999999999976,G,126.0,-2.175116311953988,-10.87558155976994
glucose,RGB_primary,ExtraTrees,4,glucose_04_c0.1_wA03,0.1,0.09999999999999976,G,129.0,-1.7629908585968344,-8.814954292984172
glucose,RGB_primary,ExtraTrees,4,glucose_04_c0.1_wB03,0.1,0.09999999999999976,G,124.0,-2.662970094206303,-13.314850471031514
glucose,RGB_primary,ExtraTrees,4,glucose_04_c0.1_wB06,0.1,0.09955555555555538,G,123.0,-2.8900356525081157,-14.450178262540579
glucose,RGB_primary,ExtraTrees,4,glucose_04_c0.1_wB07,0.1,0.1050000000000001,G,120.0,-3.120513984442775,-15.602569922213878
glucose,RGB_primary,ExtraTrees,4,glucose_04_c0.1_wC06,0.1,0.04119999999999989,G,102.0,-4.129547804996289,-20.647739024981444
glucose,RGB_primary,ExtraTrees,4,glucose_04_c0.1_wC07,0.1,0.010000000000000007,G,100.0,-4.391186272476227,-21.955931362381133
glucose,RGB_primary,ExtraTrees,4,glucose_04_c0.1_wD11,0.1,0.04533333333333322,G,101.0,-4.371451883271215,-21.857259416356076
glucose,RGB_primary,ExtraTrees,4,glucose_04_c0.1_wD12,0.1,0.08693333333333347,G,107.0,-3.8613184841647725,-19.30659242082386
glucose,RGB_primary,ExtraTrees,4,glucose_04_c0.1_wE04,0.1,0.05806666666666651,G,105.0,-3.988117009635562,-19.94058504817781
glucose,RGB_primary,ExtraTrees,4,glucose_04_c0.1_wE12,0.1,0.05806666666666651,G,105.0,-3.988117009635562,-19.94058504817781
glucose,RGB_primary,ExtraTrees,4,glucose_04_c0.1_wF07,0.1,0.09999999999999976,G,102.0,-4.233189461800203,-21.165947309001016
glucose,RGB_primary,ExtraTrees,4,glucose_04_c0.1_wF08,0.1,0.2786666666666669,G,112.0,-3.5209704396409944,-17.604852198204973
glucose,RGB_primary,ExtraTrees,4,glucose_04_c0.1_wF09,0.1,0.04253333333333325,G,99.0,-4.383944353058924,-21.919721765294618
glucose,RGB_primary,ExtraTrees,4,glucose_04_c0.1_wF11,0.1,0.024111111111111066,G,105.0,-3.9260618389690087,-19.630309194845044
glucose,RGB_primary,ExtraTrees,4,glucose_04_c0.1_wG01,0.1,0.09999999999999976,G,136.0,-0.34623419234413905,-1.7311709617206952
glucose,RGB_primary,ExtraTrees,4,glucose_04_c0.1_wG05,0.1,0.5175333333333336,G,97.0,-4.211427227527714,-21.05713613763857
glucose,RGB_primary,ExtraTrees,4,glucose_04_c0.1_wH07,0.1,0.08739999999999978,G,85.0,-4.753858678758302,-23.76929339379151
glucose,RGB_primary,ExtraTrees,4,glucose_05_c0.5_wA01,0.5,0.5493333333333333,G,139.0,0.3614009449944744,1.8070047249723722
glucose,RGB_primary,ExtraTrees,4,glucose_05_c0.5_wA02,0.5,0.5493333333333333,G,139.0,0.3614009449944744,1.8070047249723722
glucose,RGB_primary,ExtraTrees,4,glucose_05_c0.5_wA03,0.5,0.78,G,138.0,0.24790354335408873,1.2395177167704436
glucose,RGB_primary,ExtraTrees,4,glucose_05_c0.5_wB03,0.5,0.8366666666666666,G,138.0,0.0413112710600415,0.20655635530020752
glucose,RGB_primary,ExtraTrees,4,glucose_05_c0.5_wB06,0.5,0.5,G,135.0,-0.82973601875808,-4.1486800937904
glucose,RGB_primary,ExtraTrees,4,glucose_05_c0.5_wB07,0.5,0.564,G,134.0,-0.9595946157823569,-4.7979730789117845
glucose,RGB_primary,ExtraTrees,4,glucose_05_c0.5_wC06,0.5,0.0,G,123.0,-3.055061381971324,-15.27530690985662
glucose,RGB_primary,ExtraTrees,4,glucose_05_c0.5_wC07,0.5,1.0,G,127.0,-1.9928778027784775,-9.964389013892388
glucose,RGB_primary,ExtraTrees,4,glucose_05_c0.5_wD11,0.5,0.25,G,118.0,-3.4549293325553014,-17.274646662776508
glucose,RGB_primary,ExtraTrees,4,glucose_05_c0.5_wD12,0.5,0.5,G,126.0,-2.3063613285270965,-11.531806642635484
glucose,RGB_primary,ExtraTrees,4,glucose_05_c0.5_wE04,0.5,0.5,G,115.0,-3.429111137347769,-17.145555686738845
glucose,RGB_primary,ExtraTrees,4,glucose_05_c0.5_wE12,0.5,0.752,G,127.0,-1.9555295981761425,-9.777647990880713
glucose,RGB_primary,ExtraTrees,4,glucose_05_c0.5_wF07,0.5,0.5,G,107.0,-3.6640169675813943,-18.320084837906972
glucose,RGB_primary,ExtraTrees,4,glucose_05_c0.5_wF08,0.5,0.5,G,109.0,-3.5167530856963904,-17.583765428481954
glucose,RGB_primary,ExtraTrees,4,glucose_05_c0.5_wF09,0.5,0.8533333333333334,G,111.0,-3.2733045218700725,-16.366522609350362
glucose,RGB_primary,ExtraTrees,4,glucose_05_c0.5_wF11,0.5,0.5283333333333331,G,123.0,-2.9103401277365957,-14.551700638682979
glucose,RGB_primary,ExtraTrees,4,glucose_05_c0.5_wG01,0.5,0.5,G,140.0,0.7577811670268355,3.7889058351341776
glucose,RGB_primary,ExtraTrees,4,glucose_05_c0.5_wG05,0.5,0.5,G,107.0,-3.6640169675813943,-18.320084837906972
glucose,RGB_primary,ExtraTrees,4,glucose_05_c0.5_wH07,0.5,1.0,G,99.0,-4.010534966043014,-20.05267483021507
glucose,RGB_primary,ExtraTrees,4,glucose_06_c1_wA01,1.0,0.465,G,136.0,-0.4100985873692887,-2.0504929368464433
glucose,RGB_primary,ExtraTrees,4,glucose_06_c1_wA02,1.0,0.19200000000000023,G,129.0,-1.7519419216295686,-8.759709608147842
glucose,RGB_primary,ExtraTrees,4,glucose_06_c1_wA03,1.0,1.0,G,127.0,-1.731526935359217,-8.657634676796086
glucose,RGB_primary,ExtraTrees,4,glucose_06_c1_wB03,1.0,1.0,G,117.0,-3.1037458553688135,-15.518729276844066
glucose,RGB_primary,ExtraTrees,4,glucose_06_c1_wB06,1.0,0.010000000000000007,G,105.0,-3.928774621128643,-19.643873105643216
glucose,RGB_primary,ExtraTrees,4,glucose_06_c1_wB07,1.0,1.0,G,104.0,-3.78368576975306,-18.918428848765302
glucose,RGB_primary,ExtraTrees,4,glucose_06_c1_wC06,1.0,1.0,G,99.0,-4.010534966043014,-20.05267483021507
glucose,RGB_primary,ExtraTrees,4,glucose_06_c1_wC07,1.0,0.11119999999999998,G,102.0,-4.324350997577679,-21.621754987888394
glucose,RGB_primary,ExtraTrees,4,glucose_06_c1_wD11,1.0,0.0166,G,106.0,-3.870272231957101,-19.351361159785505
glucose,RGB_primary,ExtraTrees,4,glucose_06_c1_wD12,1.0,0.8793333333333332,G,111.0,-3.321028600706793,-16.605143003533964
glucose,RGB_primary,ExtraTrees,4,glucose_06_c1_wE04,1.0,0.0,G,114.0,-3.585442457047365,-17.927212285236827
glucose,RGB_primary,ExtraTrees,4,glucose_06_c1_wE12,1.0,0.57,G,113.0,-3.384825497067536,-16.92412748533768
glucose,RGB_primary,ExtraTrees,4,glucose_06_c1_wF07,1.0,0.8951666666666669,G,113.0,-3.2089824387414847,-16.044912193707425
glucose,RGB_primary,ExtraTrees,4,glucose_06_c1_wF08,1.0,0.7323333333333333,G,110.0,-3.39904885974932,-16.9952442987466
glucose,RGB_primary,ExtraTrees,4,glucose_06_c1_wF09,1.0,0.6700666666666666,G,108.0,-3.4857629159252443,-17.428814579626223
glucose,RGB_primary,ExtraTrees,4,glucose_06_c1_wF11,1.0,0.0,G,106.0,-3.9444970095455223,-19.72248504772761
glucose,RGB_primary,ExtraTrees,4,glucose_06_c1_wG01,1.0,0.5833333333333334,G,131.0,-1.4764462040482713,-7.382231020241356
glucose,RGB_primary,ExtraTrees,4,glucose_06_c1_wG05,1.0,0.5,G,121.0,-3.33723129296751,-16.68615646483755
glucose,RGB_primary,ExtraTrees,4,glucose_06_c1_wH07,1.0,0.7146666666666665,G,114.0,-3.329028928398219,-16.645144641991095
glucose,RGB_primary,ExtraTrees,4,glucose_07_c2.5_wA01,2.5,2.5,G,140.0,0.9964980439451974,4.982490219725987
glucose,RGB_primary,ExtraTrees,4,glucose_07_c2.5_wA02,2.5,2.966666666666667,G,136.0,-0.21948580044712715,-1.0974290022356357
glucose,RGB_primary,ExtraTrees,4,glucose_07_c2.5_wA03,2.5,2.2533333333333334,G,134.0,-0.6874289014686017,-3.437144507343008
glucose,RGB_primary,ExtraTrees,4,glucose_07_c2.5_wB03,2.5,2.5,G,140.0,0.9964980439451974,4.982490219725987
glucose,RGB_primary,ExtraTrees,4,glucose_07_c2.5_wB06,2.5,2.5,G,139.0,0.5629899276677864,2.8149496383389323
glucose,RGB_primary,ExtraTrees,4,glucose_07_c2.5_wB07,2.5,2.473333333333333,G,140.0,0.6935051669942258,3.4675258349711293
glucose,RGB_primary,ExtraTrees,4,glucose_07_c2.5_wC06,2.5,2.5,G,141.0,0.9565792276258197,4.782896138129098
glucose,RGB_primary,ExtraTrees,4,glucose_07_c2.5_wC07,2.5,2.6233333333333335,G,138.0,0.3351901406374982,1.6759507031874912
glucose,RGB_primary,ExtraTrees,4,glucose_07_c2.5_wD11,2.5,2.0533333333333332,G,130.0,-1.4645753353149893,-7.322876676574947
glucose,RGB_primary,ExtraTrees,4,glucose_07_c2.5_wD12,2.5,2.5,G,142.0,1.5268196393509597,7.634098196754799
glucose,RGB_primary,ExtraTrees,4,glucose_07_c2.5_wE04,2.5,2.77,G,111.0,-2.687876683883368,-13.439383419416838
glucose,RGB_primary,ExtraTrees,4,glucose_07_c2.5_wE12,2.5,2.57,G,142.0,1.5036908721213225,7.518454360606613
glucose,RGB_primary,ExtraTrees,4,glucose_07_c2.5_wF07,2.5,2.5,G,118.0,-2.521503370059196,-12.607516850295978
glucose,RGB_primary,ExtraTrees,4,glucose_07_c2.5_wF08,2.5,1.97,G,122.0,-2.4344930182445514,-12.172465091222758
glucose,RGB_primary,ExtraTrees,4,glucose_07_c2.5_wF09,2.5,2.55,G,124.0,-2.179563449653458,-10.897817248267291
glucose,RGB_primary,ExtraTrees,4,glucose_07_c2.5_wF11,2.5,2.2133333333333334,G,134.0,-0.2444938183100428,-1.222469091550214
glucose,RGB_primary,ExtraTrees,4,glucose_07_c2.5_wG01,2.5,2.5,G,133.0,-0.9299960922825236,-4.649980461412618
glucose,RGB_primary,ExtraTrees,4,glucose_07_c2.5_wG05,2.5,2.5166666666666666,G,124.0,-1.9335494396246955,-9.667747198123477
glucose,RGB_primary,ExtraTrees,4,glucose_07_c2.5_wH07,2.5,2.1633333333333336,G,116.0,-2.762959922723878,-13.81479961361939
glucose,RGB_primary,ExtraTrees,4,glucose_08_c5_wA01,5.0,4.366666666666666,G,132.0,-0.024557613935213548,-0.12278806967606774
glucose,RGB_primary,ExtraTrees,4,glucose_08_c5_wA02,5.0,3.3666666666666667,G,123.0,-1.7161616251393619,-8.580808125696809
glucose,RGB_primary,ExtraTrees,4,glucose_08_c5_wA03,5.0,4.2,G,122.0,-1.5131715173210507,-7.565857586605253
glucose,RGB_primary,ExtraTrees,4,glucose_08_c5_wB03,5.0,5.0,G,133.0,0.26206048128627346,1.3103024064313673
glucose,RGB_primary,ExtraTrees,4,glucose_08_c5_wB06,5.0,6.366666666666666,G,131.0,0.7647564250747132,3.823782125373566
glucose,RGB_primary,ExtraTrees,4,glucose_08_c5_wB07,5.0,5.8,G,127.0,0.06006211335530917,0.3003105667765459
glucose,RGB_primary,ExtraTrees,4,glucose_08_c5_wC06,5.0,4.95,G,123.0,-0.918299802972482,-4.59149901486241
glucose,RGB_primary,ExtraTrees,4,glucose_08_c5_wC07,5.0,5.233333333333333,G,130.0,-0.20664641491447597,-1.0332320745723798
glucose,RGB_primary,ExtraTrees,4,glucose_08_c5_wD11,5.0,5.466666666666667,G,134.0,0.9220699550002468,4.610349775001234
glucose,RGB_primary,ExtraTrees,4,glucose_08_c5_wD12,5.0,5.1866666666666665,G,135.0,0.9214889454800093,4.607444727400046
glucose,RGB_primary,ExtraTrees,4,glucose_08_c5_wE04,5.0,5.033333333333333,G,110.0,-2.0712305844640273,-10.356152922320137
glucose,RGB_primary,ExtraTrees,4,glucose_08_c5_wE12,5.0,4.833333333333333,G,139.0,1.8227820045992176,9.113910022996087
glucose,RGB_primary,ExtraTrees,4,glucose_08_c5_wF07,5.0,4.86,G,106.0,-2.4852911379463434,-12.426455689731716
glucose,RGB_primary,ExtraTrees,4,glucose_08_c5_wF08,5.0,4.488,G,103.0,-2.7426615444576243,-13.713307722288121
glucose,RGB_primary,ExtraTrees,4,glucose_08_c5_wF09,5.0,4.866666666666666,G,106.0,-2.457747008346015,-12.288735041730074
glucose,RGB_primary,ExtraTrees,4,glucose_08_c5_wF11,5.0,4.933333333333334,G,121.0,-1.3890602576416162,-6.945301288208081
glucose,RGB_primary,ExtraTrees,4,glucose_08_c5_wG01,5.0,4.85,G,123.0,-0.84878847032602,-4.2439423516301
glucose,RGB_primary,ExtraTrees,4,glucose_08_c5_wG05,5.0,5.0,G,113.0,-1.9046376041781656,-9.523188020890828
glucose,RGB_primary,ExtraTrees,4,glucose_08_c5_wH07,5.0,4.85,G,116.0,-1.5192489197663346,-7.596244598831673
glucose,RGB_primary,ExtraTrees,4,glucose_09_c10_wA01,10.0,10.0,G,151.0,5.81075161301622,29.053758065081098
glucose,RGB_primary,ExtraTrees,4,glucose_09_c10_wA02,10.0,10.0,G,143.0,4.629499003028343,23.147495015141715
glucose,RGB_primary,ExtraTrees,4,glucose_09_c10_wA03,10.0,10.5,G,140.0,4.155655964813807,20.778279824069035
glucose,RGB_primary,ExtraTrees,4,glucose_09_c10_wB03,10.0,10.0,G,151.0,5.81075161301622,29.053758065081098
glucose,RGB_primary,ExtraTrees,4,glucose_09_c10_wB06,10.0,9.75,G,154.0,5.539465404351465,27.697327021757324
glucose,RGB_primary,ExtraTrees,4,glucose_09_c10_wB07,10.0,12.0,G,156.0,7.069478980262694,35.34739490131347
glucose,RGB_primary,ExtraTrees,4,glucose_09_c10_wC06,10.0,12.4,G,158.0,7.336636239270107,36.68318119635053
glucose,RGB_primary,ExtraTrees,4,glucose_09_c10_wC07,10.0,9.916666666666666,G,157.0,6.304838549104998,31.52419274552499
glucose,RGB_primary,ExtraTrees,4,glucose_09_c10_wD11,10.0,10.0,G,155.0,5.995466717324717,29.977333586623587
glucose,RGB_primary,ExtraTrees,4,glucose_09_c10_wD12,10.0,10.0,G,150.0,5.595282927922405,27.976414639612024
glucose,RGB_primary,ExtraTrees,4,glucose_09_c10_wE04,10.0,10.0,G,122.0,0.46662495011848854,2.3331247505924426
glucose,RGB_primary,ExtraTrees,4,glucose_09_c10_wE12,10.0,10.0,G,151.0,5.81075161301622,29.053758065081098
glucose,RGB_primary,ExtraTrees,4,glucose_09_c10_wF07,10.0,10.633333333333333,G,135.0,2.7045538717436934,13.522769358718467
glucose,RGB_primary,ExtraTrees,4,glucose_09_c10_wF08,10.0,11.0,G,137.0,3.258662315983994,16.29331157991997
glucose,RGB_primary,ExtraTrees,4,glucose_09_c10_wF09,10.0,13.7,G,135.0,4.0666773544058055,20.333386772029026
glucose,RGB_primary,ExtraTrees,4,glucose_09_c10_wF11,10.0,11.333333333333334,G,147.0,5.963710496848573,29.818552484242865
glucose,RGB_primary,ExtraTrees,4,glucose_09_c10_wG01,10.0,10.0,G,145.0,4.978754111671258,24.89377055835629
glucose,RGB_primary,ExtraTrees,4,glucose_09_c10_wG05,10.0,13.466666666666667,G,144.0,6.04664415054565,30.23322075272825
glucose,RGB_primary,ExtraTrees,4,glucose_09_c10_wH07,10.0,11.166666666666666,G,152.0,6.522705830780713,32.61352915390356
glucose,RGB_primary,ExtraTrees,4,glucose_10_c15_wA01,15.0,16.7,G,163.0,9.228149994008275,46.14074997004137
glucose,RGB_primary,ExtraTrees,4,glucose_10_c15_wA02,15.0,16.6,G,152.0,8.215421317462546,41.077106587312734
glucose,RGB_primary,ExtraTrees,4,glucose_10_c15_wA03,15.0,12.3,G,150.0,6.455559718186797,32.27779859093398
glucose,RGB_primary,ExtraTrees,4,glucose_10_c15_wB03,15.0,12.733333333333333,G,149.0,6.473900192177396,32.36950096088698
glucose,RGB_primary,ExtraTrees,4,glucose_10_c15_wB06,15.0,15.0,G,144.0,6.573209985235195,32.866049926175975
glucose,RGB_primary,ExtraTrees,4,glucose_10_c15_wB07,15.0,15.433333333333334,G,146.0,6.996966248188499,34.98483124094249
glucose,RGB_primary,ExtraTrees,4,glucose_10_c15_wC06,15.0,14.466666666666667,G,140.0,5.740201468711199,28.701007343555993
glucose,RGB_primary,ExtraTrees,4,glucose_10_c15_wC07,15.0,14.466666666666667,G,140.0,5.740201468711199,28.701007343555993
glucose,RGB_primary,ExtraTrees,4,glucose_10_c15_wD11,15.0,14.5,G,133.0,3.7015144256402395,18.507572128201197
glucose,RGB_primary,ExtraTrees,4,glucose_10_c15_wD12,15.0,10.0,G,145.0,5.145268438209696,25.72634219104848
glucose,RGB_primary,ExtraTrees,4,glucose_10_c15_wE04,15.0,12.5,G,133.0,2.8174759506741354,14.087379753370678
glucose,RGB_primary,ExtraTrees,4,glucose_10_c15_wE12,15.0,13.133333333333333,G,149.0,6.580740475736805,32.90370237868403
glucose,RGB_primary,ExtraTrees,4,glucose_10_c15_wF07,15.0,16.6,G,140.0,6.244047483573134,31.22023741786567
glucose,RGB_primary,ExtraTrees,4,glucose_10_c15_wF08,15.0,15.0,G,142.0,6.477864057741501,32.38932028870751
glucose,RGB_primary,ExtraTrees,4,glucose_10_c15_wF09,15.0,15.0,G,144.0,6.573209985235195,32.866049926175975
glucose,RGB_primary,ExtraTrees,4,glucose_10_c15_wF11,15.0,19.1,G,155.0,8.955571158828665,44.77785579414332
glucose,RGB_primary,ExtraTrees,4,glucose_10_c15_wG01,15.0,15.033333333333333,G,163.0,8.57598631854587,42.87993159272934
glucose,RGB_primary,ExtraTrees,4,glucose_10_c15_wG05,15.0,13.866666666666667,G,145.0,6.5675465208092305,32.83773260404615
glucose,RGB_primary,ExtraTrees,4,glucose_10_c15_wH07,15.0,15.0,G,150.0,7.378745848586224,36.893729242931116
glucose,RGB_primary,ExtraTrees,4,glucose_11_c20_wA01,20.0,20.0,G,169.0,11.152981834123278,55.764909170616384
glucose,RGB_primary,ExtraTrees,4,glucose_11_c20_wA02,20.0,20.0,G,172.0,11.321031660919182,56.60515830459591
glucose,RGB_primary,ExtraTrees,4,glucose_11_c20_wA03,20.0,20.0,G,165.0,10.903410294054943,54.517051470274716
glucose,RGB_primary,ExtraTrees,4,glucose_11_c20_wB03,20.0,19.633333333333333,G,163.0,10.259424220093186,51.29712110046593
glucose,RGB_primary,ExtraTrees,4,glucose_11_c20_wB06,20.0,19.333333333333332,G,156.0,9.066465688430467,45.33232844215233
glucose,RGB_primary,ExtraTrees,4,glucose_11_c20_wB07,20.0,19.1,G,153.0,8.856281104631652,44.281405523158256
glucose,RGB_primary,ExtraTrees,4,glucose_11_c20_wC06,20.0,15.0,G,155.0,7.7217956840598205,38.6089784202991
glucose,RGB_primary,ExtraTrees,4,glucose_11_c20_wC07,20.0,17.300000000000004,G,154.0,8.1939523786689,40.969761893344504
glucose,RGB_primary,ExtraTrees,4,glucose_11_c20_wD11,20.0,19.633333333333333,G,163.0,10.259424220093186,51.29712110046593
