analyte,outer_fold,architecture,representation,target_transform,selected_target,epoch,training_loss,validation_mae,learning_rate
ketone,2,lite,rgb,raw,1,6,0.20810618166063652,3.002500519499435,0.001
ketone,2,lite,rgb,raw,1,7,0.16751346138657117,2.872833624889103,0.001
ketone,2,lite,rgb,raw,1,8,0.10951299940953489,2.520483395212489,0.001
ketone,2,lite,rgb,raw,1,9,0.06797828561946993,1.985581123313974,0.001
ketone,2,lite,rgb,raw,1,10,0.04279861886237488,1.471075763323772,0.001
ketone,2,lite,rgb,raw,1,11,0.0617621406057819,1.0732852670645303,0.001
ketone,2,lite,rgb,raw,1,12,0.05262238184203867,0.8426626346411235,0.001
ketone,2,lite,rgb,raw,1,13,0.050842682357694284,0.7183709988940656,0.001
ketone,2,lite,rgb,raw,1,14,0.03964489301452871,0.6603472105508593,0.001
ketone,2,lite,rgb,raw,1,15,0.04898874211262484,0.6192331475030723,0.001
ketone,2,lite,rgb,raw,1,16,0.04676598713534777,0.4912380569663355,0.001
ketone,2,lite,rgb,raw,1,17,0.03606932903410959,0.3930149923919527,0.001
ketone,2,lite,rgb,raw,1,18,0.04359994547777488,0.32050458691007155,0.001
ketone,2,lite,rgb,raw,1,19,0.03790303844897473,0.29561269878256546,0.001
ketone,2,lite,rgb,raw,1,20,0.03424225643765731,0.29244596607942225,0.001
ketone,2,lite,rgb,raw,1,21,0.029928665058534653,0.2960843365399235,0.001
ketone,2,lite,rgb,raw,1,22,0.03129580244421959,0.2973743787075134,0.001
ketone,2,lite,rgb,raw,1,23,0.02487326715691168,0.30522851494049863,0.001
ketone,2,lite,rgb,raw,1,24,0.0395200252532959,0.30074883238588407,0.001
ketone,2,lite,rgb,raw,1,25,0.0455499677384486,0.2789047982839796,0.001
ketone,2,lite,rgb,raw,1,26,0.03867817172383676,0.2667317703933151,0.001
ketone,2,lite,rgb,raw,1,27,0.029509765752514856,0.24114772323228517,0.001
ketone,2,lite,rgb,raw,1,28,0.03011966496706009,0.23466452756416212,0.001
ketone,2,lite,rgb,raw,1,29,0.03785696729529099,0.2466094239400409,0.001
ketone,2,lite,rgb,raw,1,30,0.027854073334668505,0.2344822798556841,0.001
ketone,2,lite,rgb,raw,1,31,0.0535120634270496,0.23695199832258834,0.001
ketone,2,lite,rgb,raw,1,32,0.05089427231520903,0.22878729507923698,0.001
ketone,2,lite,rgb,raw,1,33,0.03062202500515297,0.23739869842657918,0.001
ketone,2,lite,rgb,raw,1,34,0.02741689735748729,0.22751355039647797,0.001
ketone,2,lite,rgb,raw,1,35,0.02818886352489229,0.21097186236437931,0.001
ketone,2,lite,rgb,raw,1,36,0.03070402954567651,0.21641032767023533,0.001
ketone,2,lite,rgb,raw,1,37,0.03644057644195244,0.23500455246965005,0.001
ketone,2,lite,rgb,raw,1,38,0.048675637814353724,0.24765228401690204,0.001
ketone,2,lite,rgb,raw,1,39,0.0341718253664306,0.24521258388272366,0.001
ketone,2,lite,rgb,raw,1,40,0.044212280848964315,0.22882382799262635,0.001
ketone,2,lite,rgb,raw,1,41,0.026526949658501345,0.21610491854171515,0.001
ketone,2,lite,rgb,raw,1,42,0.030964717024662455,0.21705331306286857,0.001
ketone,2,lite,rgb,raw,1,43,0.028287999576232473,0.2192651588236073,0.0005
ketone,2,lite,rgb,raw,1,44,0.030110468202438512,0.2235970214369129,0.0005
ketone,2,lite,rgb,raw,1,45,0.02417501004137954,0.23376336915661194,0.0005
ketone,2,lite,rgb,raw,1,46,0.023329358883812778,0.2244545561942221,0.0005
ketone,2,lite,rgb,raw,1,47,0.027293287126011537,0.2190813191775579,0.0005
ketone,2,lite,rgb,raw,1,48,0.02838482170319948,0.21101589117225755,0.0005
ketone,2,lite,rgb,raw,1,49,0.029736537119892777,0.21623183800309786,0.0005
ketone,2,lite,rgb,raw,1,50,0.0227686382646932,0.21841496952429812,0.00025
ketone,3,tiny,rgb,raw,1,1,0.4748832607855562,2.6720902051587947,0.001
ketone,3,tiny,rgb,raw,1,2,0.17211850744778992,2.608564436679423,0.001
ketone,3,tiny,rgb,raw,1,3,0.07139960566505058,2.3762659885919124,0.001
ketone,3,tiny,rgb,raw,1,4,0.06257679655415113,2.2645523194229917,0.001
ketone,3,tiny,rgb,raw,1,5,0.05669015981867665,1.9733783202313098,0.001
ketone,3,tiny,rgb,raw,1,6,0.043890195975049597,1.5356144335299886,0.001
ketone,3,tiny,rgb,raw,1,7,0.04835261624367511,1.2028123584710348,0.001
ketone,3,tiny,rgb,raw,1,8,0.033890308415303466,1.2074791108308074,0.001
ketone,3,tiny,rgb,raw,1,9,0.03740395486476968,0.8633286882502329,0.001
ketone,3,tiny,rgb,raw,1,10,0.031105517638755627,0.6353001356337069,0.001
ketone,3,tiny,rgb,raw,1,11,0.034566093114067296,0.4273501323989691,0.001
ketone,3,tiny,rgb,raw,1,12,0.03294383877979928,0.23276135686114055,0.001
ketone,3,tiny,rgb,raw,1,13,0.03860353159367061,0.47127446175561494,0.001
ketone,3,tiny,rgb,raw,1,14,0.051758837626605735,0.19015938596605336,0.001
ketone,3,tiny,rgb,raw,1,15,0.03656038428183462,0.3740198109569137,0.001
ketone,3,tiny,rgb,raw,1,16,0.038086227339799286,0.18136763778394951,0.001
ketone,3,tiny,rgb,raw,1,17,0.03931904654400271,0.20533953264933097,0.001
ketone,3,tiny,rgb,raw,1,18,0.03271824194759619,0.17960947970731417,0.001
ketone,3,tiny,rgb,raw,1,19,0.049213085140361164,0.15133379377188227,0.001
ketone,3,tiny,rgb,raw,1,20,0.0387322799470581,0.18983057548925505,0.001
ketone,3,tiny,rgb,raw,1,21,0.02600085863568744,0.1768488192813732,0.001
ketone,3,tiny,rgb,raw,1,22,0.03138393139252897,0.20362841255679068,0.001
ketone,3,tiny,rgb,raw,1,23,0.038028661833434806,0.2047858450207405,0.001
ketone,3,tiny,rgb,raw,1,24,0.02356685343824449,0.18198899348805553,0.001
ketone,3,tiny,rgb,raw,1,25,0.04088444519238394,0.2591223283486287,0.001
ketone,3,tiny,rgb,raw,1,26,0.0350462722546253,0.143295029900101,0.001
ketone,3,tiny,rgb,raw,1,27,0.038086318823157765,0.25613760096071064,0.001
ketone,3,tiny,rgb,raw,1,28,0.029704857617616653,0.2597171745194299,0.001
ketone,3,tiny,rgb,raw,1,29,0.02581444975049769,0.19954499953603883,0.001
ketone,3,tiny,rgb,raw,1,30,0.0344858066957505,0.17524176183749404,0.001
ketone,3,tiny,rgb,raw,1,31,0.050104518161445365,0.24667573712522547,0.001
ketone,3,tiny,rgb,raw,1,32,0.04202106619467501,0.3066298261769475,0.001
ketone,3,tiny,rgb,raw,1,33,0.050292434873151,0.32332948938547157,0.001
ketone,3,tiny,rgb,raw,1,34,0.045261182562738166,0.17182360270742406,0.0005
ketone,3,tiny,rgb,raw,1,35,0.021424165056621442,0.21328094042613344,0.0005
ketone,3,tiny,rgb,raw,1,36,0.03974750448690086,0.13642128755147281,0.0005
ketone,3,tiny,rgb,raw,1,37,0.021335397831729202,0.20961107552345828,0.0005
ketone,3,tiny,rgb,raw,1,38,0.030529503634230036,0.2081702841650049,0.0005
ketone,3,tiny,rgb,raw,1,39,0.036480966711142024,0.14353008903160666,0.0005
ketone,3,tiny,rgb,raw,1,40,0.03621033194368003,0.13075996514410615,0.0005
ketone,3,tiny,rgb,raw,1,41,0.026368763267261085,0.2721052178436133,0.0005
ketone,3,tiny,rgb,raw,1,42,0.03819487646954958,0.2195410245148085,0.0005
ketone,3,tiny,rgb,raw,1,43,0.031184383713808217,0.14567018468312753,0.0005
ketone,3,tiny,rgb,raw,1,44,0.021005351859770836,0.13437748276891548,0.0005
ketone,3,tiny,rgb,raw,1,45,0.02943104273471676,0.18172338367111965,0.0005
ketone,3,tiny,rgb,raw,1,46,0.022248315640160294,0.16515630202436177,0.0005
ketone,3,tiny,rgb,raw,1,47,0.03108515437753474,0.13494681769816447,0.0005
ketone,3,tiny,rgb,raw,1,48,0.019487249527554044,0.13497083154297485,0.00025
ketone,3,tiny,rgb,raw,1,49,0.01940882508261282,0.129343037108563,0.00025
ketone,3,tiny,rgb,raw,1,50,0.03528698704770354,0.11775014796621219,0.00025
ketone,3,tiny,rgb,raw,1,51,0.027161277769530406,0.17895393874177856,0.00025
ketone,3,tiny,rgb,raw,1,52,0.027104008515350154,0.14801494909490698,0.00025
ketone,3,tiny,rgb,raw,1,53,0.02192603903593587,0.12788030350079566,0.00025
ketone,3,tiny,rgb,raw,1,54,0.0242097512742535,0.12552382514934268,0.00025
ketone,3,tiny,rgb,raw,1,55,0.028435570233669438,0.1470051293769524,0.00025
ketone,3,tiny,rgb,raw,1,56,0.020956631566657394,0.19022854867143002,0.00025
ketone,3,tiny,rgb,raw,1,57,0.023408178087384976,0.15858561137667115,0.00025
ketone,3,tiny,rgb,raw,1,58,0.021385552605888883,0.1498241068211793,0.000125
ketone,3,tiny,rgb,raw,1,59,0.02433053410199822,0.13530160698714805,0.000125
ketone,3,tiny,rgb,raw,1,60,0.027763135731220245,0.12257970767001447,0.000125
ketone,3,tiny,rgb,raw,1,61,0.034855269506329396,0.1446451414137575,0.000125
ketone,3,tiny,rgb,raw,1,62,0.019443321973085403,0.14627436920434367,0.000125
ketone,3,tiny,rgb,raw,1,63,0.021088635823765738,0.12581608302975145,0.000125
ketone,3,tiny,rgb,raw,1,64,0.02460743337258941,0.12334230150189564,0.000125
ketone,3,tiny,rgb,raw,1,65,0.02040627702582078,0.12108581891530779,6.25e-05
ketone,3,tiny,g,raw,1,1,0.33819770935128945,2.479196910372882,0.001
ketone,3,tiny,g,raw,1,2,0.2049400105339582,2.228071153992415,0.001
ketone,3,tiny,g,raw,1,3,0.17185930516876158,1.6871498135319838,0.001
ketone,3,tiny,g,raw,1,4,0.17510637445528,1.6128773522402935,0.001
ketone,3,tiny,g,raw,1,5,0.13074911568985612,1.5203056952986136,0.001
ketone,3,tiny,g,raw,1,6,0.13241930574667257,1.426760982152269,0.001
ketone,3,tiny,g,raw,1,7,0.1271861011131865,0.749559268594684,0.001
ketone,3,tiny,g,raw,1,8,0.11290822080412849,0.7066797205491692,0.001
ketone,3,tiny,g,raw,1,9,0.11661554616494257,0.7164240611130563,0.001
ketone,3,tiny,g,raw,1,10,0.09914279277207422,0.7296677294113882,0.001
ketone,3,tiny,g,raw,1,11,0.11071860570399487,0.8124244470643921,0.001
ketone,3,tiny,g,raw,1,12,0.10440953124742039,0.6574869035793254,0.001
ketone,3,tiny,g,raw,1,13,0.11715724111580458,1.0087736721004046,0.001
ketone,3,tiny,g,raw,1,14,0.11513084124346248,0.6006286188265365,0.001
ketone,3,tiny,g,raw,1,15,0.10416890729646214,0.7473425370343796,0.001
ketone,3,tiny,g,raw,1,16,0.10830202625423181,0.7710681958384775,0.001
ketone,3,tiny,g,raw,1,17,0.11423490367463378,0.9415922903333347,0.001
ketone,3,tiny,g,raw,1,18,0.12193576759490811,0.6015382380274039,0.001
ketone,3,tiny,g,raw,1,19,0.11643330813919911,0.5862109743748875,0.001
ketone,3,tiny,g,raw,1,20,0.10760582861353139,0.8375972902166797,0.001
ketone,3,tiny,g,raw,1,21,0.09663419474343785,0.6032002714311766,0.001
ketone,3,tiny,g,raw,1,22,0.10970516234147744,0.6484761826156163,0.001
ketone,3,tiny,g,raw,1,23,0.1118941038358407,0.6061019798993607,0.001
ketone,3,tiny,g,raw,1,24,0.09498787793468257,1.5180862638756558,0.001
ketone,3,tiny,g,raw,1,25,0.1313451030215279,0.973128146466144,0.001
ketone,3,tiny,g,raw,1,26,0.10872085050481264,0.7481681402194522,0.001
ketone,3,tiny,g,raw,1,27,0.10253890249572817,0.6326362068368883,0.0005
ketone,3,tiny,g,raw,1,28,0.10506577374505215,0.7634451671720132,0.0005
ketone,3,tiny,g,raw,1,29,0.10141249929295211,0.9641443233134517,0.0005
ketone,3,tiny,g,raw,1,30,0.09744691030412424,0.6602205305464383,0.0005
ketone,3,tiny,g,raw,1,31,0.09632244413016272,0.6330683421506937,0.0005
ketone,3,tiny,g,raw,1,32,0.10498616123785738,0.7600070042810261,0.0005
ketone,3,tiny,g,raw,1,33,0.09897009222233882,0.8201720782736598,0.0005
ketone,3,tiny,g,raw,1,34,0.11368449789578797,0.7723901294496317,0.00025
ketone,3,tiny,hue_circular,raw,1,1,0.3505691314329866,2.3957148834370785,0.001
ketone,3,tiny,hue_circular,raw,1,2,0.12931363070841695,2.33852574457974,0.001
ketone,3,tiny,hue_circular,raw,1,3,0.058232231706869406,2.2294195149831397,0.001
ketone,3,tiny,hue_circular,raw,1,4,0.07339321492148228,2.044108772228033,0.001
ketone,3,tiny,hue_circular,raw,1,5,0.06383871079468337,1.9647667065783405,0.001
ketone,3,tiny,hue_circular,raw,1,6,0.04585798780937664,1.9118461844041201,0.001
ketone,3,tiny,hue_circular,raw,1,7,0.049813593447696966,1.7839862376945814,0.001
ketone,3,tiny,hue_circular,raw,1,8,0.046294291060967524,1.6977397392586555,0.001
ketone,3,tiny,hue_circular,raw,1,9,0.05334020027371704,1.5554485779289444,0.001
ketone,3,tiny,hue_circular,raw,1,10,0.033933405077359716,1.186172903993822,0.001
ketone,3,tiny,hue_circular,raw,1,11,0.04168443748208343,1.1365496598470795,0.001
ketone,3,tiny,hue_circular,raw,1,12,0.03956835408557634,0.9337678027819176,0.001
ketone,3,tiny,hue_circular,raw,1,13,0.04473707119583106,0.8427867088554863,0.001
ketone,3,tiny,hue_circular,raw,1,14,0.0350501255788764,0.758560161335115,0.001
ketone,3,tiny,hue_circular,raw,1,15,0.03415356002381591,0.5538393045209526,0.001
ketone,3,tiny,hue_circular,raw,1,16,0.03688540480664519,0.2559191453678509,0.001
ketone,3,tiny,hue_circular,raw,1,17,0.04197950618433171,0.5101516147627407,0.001
ketone,3,tiny,hue_circular,raw,1,18,0.042835204449833415,0.2905291947591641,0.001
ketone,3,tiny,hue_circular,raw,1,19,0.05115527952792215,0.17964180141056493,0.001
ketone,3,tiny,hue_circular,raw,1,20,0.046684556686487355,0.40298894494148096,0.001
ketone,3,tiny,hue_circular,raw,1,21,0.029492394479571797,0.1423485310258921,0.001
ketone,3,tiny,hue_circular,raw,1,22,0.037191010095545506,0.1638791656419068,0.001
ketone,3,tiny,hue_circular,raw,1,23,0.048851745661164896,0.37514242225304917,0.001
ketone,3,tiny,hue_circular,raw,1,24,0.030827305569756228,0.16289713085128754,0.001
ketone,3,tiny,hue_circular,raw,1,25,0.06939754500740865,0.12839629771166158,0.001
ketone,3,tiny,hue_circular,raw,1,26,0.02954825117695527,0.5278462180259301,0.001
ketone,3,tiny,hue_circular,raw,1,27,0.04405496293892626,0.20504164036051659,0.001
ketone,3,tiny,hue_circular,raw,1,28,0.03356184147786899,0.15307622664450773,0.001
ketone,3,tiny,hue_circular,raw,1,29,0.026585673333191482,0.23964293659970481,0.001
ketone,3,tiny,hue_circular,raw,1,30,0.027661699618472427,0.1573722888844637,0.001
ketone,3,tiny,hue_circular,raw,1,31,0.037726935487790186,0.212496583234831,0.001
ketone,3,tiny,hue_circular,raw,1,32,0.028259413652732723,0.1854142647398909,0.001
ketone,3,tiny,hue_circular,raw,1,33,0.036071775450569686,0.15888929102753835,0.0005
ketone,3,tiny,hue_circular,raw,1,34,0.03903564316083173,0.21655798423881636,0.0005
ketone,3,tiny,hue_circular,raw,1,35,0.020708538194904563,0.23814345045913077,0.0005
ketone,3,tiny,hue_circular,raw,1,36,0.029802192674308527,0.16659156234424477,0.0005
ketone,3,tiny,hue_circular,raw,1,37,0.02306157384128844,0.15954748229193166,0.0005
ketone,3,tiny,hue_circular,raw,1,38,0.02674886156789592,0.18538062101852656,0.0005
ketone,3,tiny,hue_circular,raw,1,39,0.039011293380964,0.15098165057245147,0.0005
ketone,3,tiny,hue_circular,raw,1,40,0.036059957180843975,0.14696168129167664,0.00025
ketone,3,lite,rgb,raw,1,1,0.5057621402818648,2.641936308182919,0.001
ketone,3,lite,rgb,raw,1,2,0.37201812179362187,2.607738977703431,0.001
ketone,3,lite,rgb,raw,1,3,0.28814723648008755,2.5689745822844476,0.001
ketone,3,lite,rgb,raw,1,4,0.23021130141664725,2.539371741719366,0.001
ketone,3,lite,rgb,raw,1,5,0.18565242700889462,2.533065610723785,0.001
ketone,3,lite,rgb,raw,1,6,0.1362611004075066,2.5384634910796855,0.001
ketone,3,lite,rgb,raw,1,7,0.0830489874008249,2.5083445165198737,0.001
ketone,3,lite,rgb,raw,1,8,0.055937166585296884,2.3679554649907,0.001
ketone,3,lite,rgb,raw,1,9,0.06275617129734305,2.036334785743166,0.001
ketone,3,lite,rgb,raw,1,10,0.06058081422672897,1.563258808239702,0.001
ketone,3,lite,rgb,raw,1,11,0.05394239338939307,1.1368051755515227,0.001
ketone,3,lite,rgb,raw,1,12,0.05073632415933687,0.744805265433314,0.001
ketone,3,lite,rgb,raw,1,13,0.053984705786235994,0.46944798835986856,0.001
ketone,3,lite,rgb,raw,1,14,0.04943975732951868,0.3248274438903064,0.001
ketone,3,lite,rgb,raw,1,15,0.050370007142668864,0.27923701903867526,0.001
ketone,3,lite,rgb,raw,1,16,0.04814404243084251,0.25188182400156367,0.001
ketone,3,lite,rgb,raw,1,17,0.04611848251985722,0.2503446387488303,0.001
ketone,3,lite,rgb,raw,1,18,0.041924736905293386,0.22717248402341556,0.001
ketone,3,lite,rgb,raw,1,19,0.05439151292208765,0.23627406623365693,0.001
ketone,3,lite,rgb,raw,1,20,0.048830555354962585,0.27526207142871506,0.001
ketone,3,lite,rgb,raw,1,21,0.03516121978153948,0.24104355318138576,0.001
ketone,3,lite,rgb,raw,1,22,0.04368785787068429,0.19913742524114808,0.001
ketone,3,lite,rgb,raw,1,23,0.042585140735399526,0.20157717872376268,0.001
ketone,3,lite,rgb,raw,1,24,0.0353478625661037,0.20906884275356344,0.001
ketone,3,lite,rgb,raw,1,25,0.04946649709685904,0.18705169893739765,0.001
ketone,3,lite,rgb,raw,1,26,0.03398183629405303,0.22194418060219773,0.001
ketone,3,lite,rgb,raw,1,27,0.03206334806612281,0.25714935576785214,0.001
ketone,3,lite,rgb,raw,1,28,0.03298791308627754,0.23435855067245032,0.001
ketone,3,lite,rgb,raw,1,29,0.03293956077245415,0.19898277029337444,0.001
ketone,3,lite,rgb,raw,1,30,0.03540946634822204,0.1680303363765917,0.001
ketone,3,lite,rgb,raw,1,31,0.03539495927388551,0.18235802407131774,0.001
ketone,3,lite,rgb,raw,1,32,0.030202022341431163,0.18293763337375152,0.001
ketone,3,lite,rgb,raw,1,33,0.04033398554950464,0.16644761433373628,0.001
ketone,3,lite,rgb,raw,1,34,0.03962727691062161,0.15861304562564982,0.001
ketone,3,lite,rgb,raw,1,35,0.025516161206560056,0.14730055413748444,0.001
ketone,3,lite,rgb,raw,1,36,0.03770325461127719,0.15027446680502018,0.001
ketone,3,lite,rgb,raw,1,37,0.028119169358835846,0.17332065829016335,0.001
ketone,3,lite,rgb,raw,1,38,0.029378832546902486,0.20719978477883408,0.001
ketone,3,lite,rgb,raw,1,39,0.0337893082225909,0.1711220566660507,0.001
ketone,3,lite,rgb,raw,1,40,0.04022334332837433,0.16282942735633166,0.001
ketone,3,lite,rgb,raw,1,41,0.03489671690297908,0.15131338734156718,0.001
ketone,3,lite,rgb,raw,1,42,0.03971223649187166,0.16720299349730042,0.001
ketone,3,lite,rgb,raw,1,43,0.031279553094359695,0.16497287189577908,0.0005
ketone,3,lite,rgb,raw,1,44,0.028390056957475474,0.16435744031361138,0.0005
ketone,3,lite,rgb,raw,1,45,0.039305200036920486,0.15992556328159513,0.0005
ketone,3,lite,rgb,raw,1,46,0.030625757623891362,0.1698185933870019,0.0005
ketone,3,lite,rgb,raw,1,47,0.038512218193929706,0.17702993236163184,0.0005
ketone,3,lite,rgb,raw,1,48,0.02454643009505311,0.16854321780015435,0.0005
ketone,3,lite,rgb,raw,1,49,0.035476089684201066,0.1644737230856244,0.0005
ketone,3,lite,rgb,raw,1,50,0.0473880050856559,0.15576390136676804,0.00025
ketone,4,tiny,rgb,raw,1,1,0.8633126636020473,2.6132941483566112,0.001
ketone,4,tiny,rgb,raw,1,2,0.40594700907097486,2.662835298576474,0.001
ketone,4,tiny,rgb,raw,1,3,0.21792253558752966,2.3594190744761177,0.001
ketone,4,tiny,rgb,raw,1,4,0.07167514193742001,2.079848541523109,0.001
ketone,4,tiny,rgb,raw,1,5,0.07904989015860636,1.879293443209728,0.001
ketone,4,tiny,rgb,raw,1,6,0.1392254536269141,1.4882902194713141,0.001
ketone,4,tiny,rgb,raw,1,7,0.09600476212188845,0.9109272135728437,0.001
ketone,4,tiny,rgb,raw,1,8,0.08123783767223358,1.102538588550296,0.001
ketone,4,tiny,rgb,raw,1,9,0.0735283655221345,0.5649324442116104,0.001
ketone,4,tiny,rgb,raw,1,10,0.047961636767035624,0.2812889268293989,0.001
ketone,4,tiny,rgb,raw,1,11,0.05286173840038112,0.5145902611592403,0.001
ketone,4,tiny,rgb,raw,1,12,0.04830328246853391,0.5677866530501217,0.001
ketone,4,tiny,rgb,raw,1,13,0.04073667098752788,0.35085640228947057,0.001
ketone,4,tiny,rgb,raw,1,14,0.0480267769489132,0.4449396929456606,0.001
ketone,4,tiny,rgb,raw,1,15,0.0520237713258286,0.39308379563018075,0.001
ketone,4,tiny,rgb,raw,1,16,0.037377827663402086,0.33676871393222557,0.001
ketone,4,tiny,rgb,raw,1,17,0.03751097784423437,0.29588575176421245,0.001
ketone,4,tiny,rgb,raw,1,18,0.035821132117607554,0.23719363052360126,0.0005
ketone,4,tiny,rgb,raw,1,19,0.027079316985900284,0.2409561199590972,0.0005
ketone,4,tiny,rgb,raw,1,20,0.03318159654736519,0.23310394669377965,0.0005
ketone,4,tiny,rgb,raw,1,21,0.02562040740959957,0.24423134565111163,0.0005
ketone,4,tiny,rgb,raw,1,22,0.03246596241827871,0.24078820872842147,0.0005
ketone,4,tiny,rgb,raw,1,23,0.03565074027073188,0.2191899184484042,0.0005
ketone,4,tiny,rgb,raw,1,24,0.026613530321199386,0.2262624385821921,0.0005
ketone,4,tiny,rgb,raw,1,25,0.032656745191236014,0.24014686086866982,0.0005
ketone,4,tiny,rgb,raw,1,26,0.030864736217944347,0.20051255874263446,0.0005
ketone,4,tiny,rgb,raw,1,27,0.02775119519868835,0.23753800889304266,0.0005
ketone,4,tiny,rgb,raw,1,28,0.03526476208792358,0.26966694124858304,0.0005
ketone,4,tiny,rgb,raw,1,29,0.041373325053785666,0.2567893687791167,0.0005
ketone,4,tiny,rgb,raw,1,30,0.03220300907727148,0.20146666175921185,0.0005
ketone,4,tiny,rgb,raw,1,31,0.04060597888758925,0.21072293892223368,0.0005
ketone,4,tiny,rgb,raw,1,32,0.026140855594736633,0.19991063014213478,0.0005
ketone,4,tiny,rgb,raw,1,33,0.025318972583188385,0.2227007445691605,0.0005
ketone,4,tiny,rgb,raw,1,34,0.04186967473293914,0.25258662909074486,0.0005
ketone,4,tiny,rgb,raw,1,35,0.026696992335749455,0.24244364459236878,0.0005
ketone,4,tiny,rgb,raw,1,36,0.029506046019616674,0.24817929727386395,0.0005
ketone,4,tiny,rgb,raw,1,37,0.03943752387508017,0.2263659205383657,0.0005
ketone,4,tiny,rgb,raw,1,38,0.03400424492285877,0.2018062345417166,0.0005
ketone,4,tiny,rgb,raw,1,39,0.035755777090299326,0.24801099909357022,0.0005
ketone,4,tiny,rgb,raw,1,40,0.027714873801489345,0.22114729973927583,0.00025
ketone,4,tiny,rgb,raw,1,41,0.02549100291655689,0.2037198481871687,0.00025
ketone,4,tiny,rgb,raw,1,42,0.04953291047303403,0.20837156582784422,0.00025
ketone,4,tiny,rgb,raw,1,43,0.022934694545435123,0.26084188916182005,0.00025
ketone,4,tiny,rgb,raw,1,44,0.027533846311881893,0.2901914519190011,0.00025
ketone,4,tiny,rgb,raw,1,45,0.03178988671937927,0.22415789444525605,0.00025
ketone,4,tiny,rgb,raw,1,46,0.026201487228762907,0.1977062891634927,0.00025
ketone,4,tiny,rgb,raw,1,47,0.04001285453311733,0.2129919523628795,0.00025
ketone,4,tiny,rgb,raw,1,48,0.033584561198949814,0.20401901592861577,0.00025
ketone,4,tiny,rgb,raw,1,49,0.027259316997694186,0.2605613630686888,0.00025
ketone,4,tiny,rgb,raw,1,50,0.04284154040525194,0.2827784771972379,0.00025
ketone,4,tiny,rgb,raw,1,51,0.02860990239948523,0.24213289692302326,0.00025
ketone,4,tiny,rgb,raw,1,52,0.0280677642306832,0.2076625135554386,0.00025
ketone,4,tiny,rgb,raw,1,53,0.03096236844287544,0.20885147252471456,0.00025
ketone,4,tiny,rgb,raw,1,54,0.039373433614363434,0.2129010322284522,0.000125
ketone,4,tiny,rgb,raw,1,55,0.031503257876048324,0.20842038783068018,0.000125
ketone,4,tiny,rgb,raw,1,56,0.020962522319350085,0.21527083846847964,0.000125
ketone,4,tiny,rgb,raw,1,57,0.030478389048185506,0.20984236222481104,0.000125
ketone,4,tiny,rgb,raw,1,58,0.024112332795487076,0.2171620113958112,0.000125
ketone,4,tiny,rgb,raw,1,59,0.02598494871473703,0.23485727558283728,0.000125
ketone,4,tiny,rgb,raw,1,60,0.024849381236756434,0.22100364728802313,0.000125
ketone,4,tiny,rgb,raw,1,61,0.030906055672246902,0.2179078858297784,6.25e-05
ketone,4,tiny,g,raw,1,1,0.4185963654127277,2.351512276816738,0.001
ketone,4,tiny,g,raw,1,2,0.22613021096245187,2.0398581072920283,0.001
ketone,4,tiny,g,raw,1,3,0.15944878170724774,1.8971876289571608,0.001
ketone,4,tiny,g,raw,1,4,0.13734378971037317,1.511270727081853,0.001
ketone,4,tiny,g,raw,1,5,0.12552163493437846,1.4943305263963542,0.001
ketone,4,tiny,g,raw,1,6,0.16954512723156664,1.1777166817635591,0.001
ketone,4,tiny,g,raw,1,7,0.15962684716357559,0.9875019286172138,0.001
ketone,4,tiny,g,raw,1,8,0.14918994732567523,1.0142617613542142,0.001
ketone,4,tiny,g,raw,1,9,0.12995023561305688,0.5953349603490299,0.001
ketone,4,tiny,g,raw,1,10,0.13253593664677416,0.7180618645830175,0.001
ketone,4,tiny,g,raw,1,11,0.12625969457821767,1.1899133235227741,0.001
ketone,4,tiny,g,raw,1,12,0.13104990271271252,0.5735654799533668,0.001
ketone,4,tiny,g,raw,1,13,0.121457218146715,0.7626598725017301,0.001
ketone,4,tiny,g,raw,1,14,0.1284788526961061,0.9569462226138281,0.001
ketone,4,tiny,g,raw,1,15,0.12729681588587213,1.1731661694396747,0.001
ketone,4,tiny,g,raw,1,16,0.11832862823713021,0.5537150173863443,0.001
ketone,4,tiny,g,raw,1,17,0.12096819672428194,0.7860596597911035,0.001
ketone,4,tiny,g,raw,1,18,0.13347407149486853,1.2406834564876958,0.001
ketone,4,tiny,g,raw,1,19,0.10727488164041864,1.2277109541086655,0.001
ketone,4,tiny,g,raw,1,20,0.11745952509465765,0.6511991768309163,0.001
ketone,4,tiny,g,raw,1,21,0.1090188446592112,0.5932818307327514,0.001
ketone,4,tiny,g,raw,1,22,0.11615311391040926,0.5648648345920001,0.001
ketone,4,tiny,g,raw,1,23,0.12718642735090413,0.9543477917502733,0.001
ketone,4,tiny,g,raw,1,24,0.10642801383968259,1.367113175754244,0.0005
ketone,4,tiny,g,raw,1,25,0.1102410364346426,0.8526059038297797,0.0005
ketone,4,tiny,g,raw,1,26,0.11274527819430241,0.5335159642793381,0.0005
ketone,4,tiny,g,raw,1,27,0.11152324153751624,0.6038549270014592,0.0005
ketone,4,tiny,g,raw,1,28,0.1040449467350225,0.802679714932332,0.0005
ketone,4,tiny,g,raw,1,29,0.12093539340574233,0.7849652904530138,0.0005
ketone,4,tiny,g,raw,1,30,0.11270196247296255,0.787331972657244,0.0005
